기준일,시장구분,시가,고가,저가,종가,수정주가,거래량,거래대금,시가총액,외국인시가총액,PER,FPER,PBR,DY,created_at,updated_at,신용잔고,예탁금
2000-02-15,KOSPI,916.89,919.43,875.05,879.7,,218599008,3165600,307012992,69788096,,,,,,,549549,11164800
2000-02-16,KOSDAQ,2368.3,2522.9,2293.6,2519.7,,196414000,,,,,,,,,,0,11146600
2000-02-16,KOSPI,881.03,886.63,843.58,879.5,,214046000,3066450,306988992,69237400,,,,,,,530233,11146600
2000-02-17,KOSDAQ,2518.1,2674,2488.1,2623.7,,219250000,,,,,,,,,,0,11462500
2000-02-17,KOSPI,869.35,901.83,869.35,897.52,,212420992,3225720,313332992,71094896,,,,,,,523596,11462500
2000-02-18,KOSDAQ,2684.5,2741.7,2644.7,2644.8,,229920000,,,,,,,,,,0,10836700
2000-02-18,KOSPI,900.71,918.04,879.14,879.14,,258282000,4154670,306804992,70254304,,,,,,,522022,10836700
2000-02-19,KOSDAQ,,,,,,,,,,,,,,,,0,10660200
2000-02-19,KOSPI,,,,,,,,,,,,,,,,521547,10660200
2000-02-21,KOSDAQ,2550.3,2669,2523.2,2593.6,,208772992,,,,,,,,,,0,10797200
2000-02-21,KOSPI,864.61,871.08,843.65,845.32,,213795008,2640730,295108992,68311600,,,,,,,514964,10797200
2000-02-22,KOSDAQ,2642.7,2709,2527.6,2578,,234140992,,,,,,,,,,0,11002100
2000-02-22,KOSPI,844.11,867.68,835.97,850.02,,244390000,2936450,296832992,68436600,,,,,,,504506,11002100
2000-02-23,KOSDAQ,2528.2,2551,2363.9,2467.2,,226026000,,,,,,,,,,0,11104900
2000-02-23,KOSPI,866.14,882.79,852.89,880.67,,346448992,4007160,307491008,70059000,,,,,,,489468,11104900
2000-02-24,KOSDAQ,2599.5,2666.7,2552.3,2643.3,,221844000,,,,,,,,,,0,11303500
2000-02-24,KOSPI,874.53,887.82,857.68,867.37,,256688992,2912720,302940000,69167696,,,,,,,482128,11303500
2000-02-25,KOSDAQ,2672.9,2729.3,2629.2,2634.2,,212456992,,,,,,,,,,0,10839100
2000-02-25,KOSPI,856.06,873.08,847.14,864.76,,255183008,2917010,301676992,69168400,,,,,,,481193,10839100
2000-02-26,KOSDAQ,,,,,,,,,,,,,,,,0,10976600
2000-02-26,KOSPI,,,,,,,,,,,,,,,,480469,10976600
2000-02-28,KOSDAQ,2591,2668,2526.7,2551.6,,202388000,,,,,,,,,,0,10841500
2000-02-28,KOSPI,850.36,856.25,819.01,819.01,,253124992,2925440,285856992,65482400,,,,,,,471593,10841500
2000-02-29,KOSDAQ,2613.7,2672.7,2569.9,2663.7,,200071008,,,,,,,,,,0,10597300
2000-02-29,KOSPI,843.31,846.37,810.53,828.38,,275728992,3379940,288822016,66964400,,,,,,,464678,10597300
2000-03-02,KOSDAQ,2798.3,2852,2744.3,2811,,196139008,,,,,,,,,,0,10733800
2000-03-02,KOSPI,864.78,900.3,857.05,894.66,,317753984,4338610,311161984,73999800,,,,,,,452966,10733800
2000-03-03,KOSDAQ,2751,2751,2620.4,2724,,276420000,,,,,,,,,,0,10242100
2000-03-03,KOSPI,909.81,910.02,882.48,894.83,,311249984,4498420,311515008,75056600,,,,,,,445230,10242100
2000-03-04,KOSDAQ,,,,,,,,,,,,,,,,0,10245900
2000-03-04,KOSPI,,,,,,,,,,,,,,,,444963,10245900
2000-03-06,KOSDAQ,2819.7,2843,2663.6,2682.5,,225930000,,,,,,,,,,0,10863400
2000-03-06,KOSPI,907.56,913.51,899.58,909.33,,352624000,4073940,317049984,75261200,,,,,,,438299,10863400
2000-03-07,KOSDAQ,2624.5,2701.1,2541.7,2665.9,,236971008,,,,,,,,,,0,11362000
2000-03-07,KOSPI,907.01,907.85,893.09,907.34,,339275008,3729760,316251008,75134400,,,,,,,427769,11362000
2000-03-08,KOSDAQ,2605.2,2741.1,2587.5,2706.7,,253639008,,,,,,,,,,0,11411800
2000-03-08,KOSPI,895.93,919.03,883.53,915.94,,313736000,3605250,319151008,76483504,,,,,,,422265,11411800
2000-03-09,KOSDAQ,2765.6,2818.9,2761.4,2818.9,,264056000,,,,,,,,,,0,11968200
2000-03-09,KOSPI,922.71,928.55,884.59,884.59,,370033984,4477180,308771008,73048400,,,,,,,418082,11968200
2000-03-10,KOSDAQ,2894.6,2925.5,2815.9,2834.4,,260091008,,,,,,,,,,0,12460100
2000-03-10,KOSPI,902.31,913.6,886.26,891.36,,330624000,3896810,311047008,73631600,,,,,,,416046,12460100
2000-03-11,KOSDAQ,,,,,,,,,,,,,,,,0,12306100
2000-03-11,KOSPI,,,,,,,,,,,,,,,,415793,12306100
2000-03-13,KOSDAQ,2861.4,2895.6,2774.3,2794.5,,259182000,,,,,,,,,,0,11925600
2000-03-13,KOSPI,890.87,890.87,849.52,854.66,,364401984,3971220,298455008,69917800,,,,,,,418620,11925600
2000-03-14,KOSDAQ,2745.5,2803.5,2689.5,2767.3,,321089984,,,,,,,,,,0,11972300
2000-03-14,KOSPI,843.14,858.68,838.31,846.74,,330753984,3361890,295678016,69488896,,,,,,,416993,11972300
2000-03-15,KOSDAQ,2729.8,2791.9,2701.5,2711.4,,281672000,,,,,,,,,,0,11464000
2000-03-15,KOSPI,837.35,841.73,820.3,837.53,,312897984,3309110,292430016,69538304,,,,,,,409290,11464000
2000-03-16,KOSDAQ,2714.7,2744.4,2611.9,2655,,244458000,,,,,,,,,,0,11169500
2000-03-16,KOSPI,847.9,860.4,832.17,841.22,,298875008,3012750,293758016,70121904,,,,,,,403760,11169500
2000-03-17,KOSDAQ,2663.7,2685.7,2470.3,2495.5,,202890000,,,,,,,,,,0,10830100
2000-03-17,KOSPI,864.36,869.82,850.04,855.57,,300844992,3267230,298875008,71684600,,,,,,,403543,10830100
2000-03-18,KOSDAQ,,,,,,,,,,,,,,,,0,10775000
2000-03-18,KOSPI,,,,,,,,,,,,,,,,403186,10775000
2000-03-20,KOSDAQ,2454.4,2454.4,2283.8,2308.2,,151674000,,,,,,,,,,0,11076700
2000-03-20,KOSPI,862.68,867.54,843.46,850.51,,227935008,2537960,297968000,72000096,,,,,,,399274,11076700
2000-03-21,KOSDAQ,2160.4,2252.4,2105.9,2192.7,,227736992,,,,,,,,,,0,11034800
2000-03-21,KOSPI,850.91,863.41,838.98,863.41,,227938000,2715600,303080992,74096304,,,,,,,396328,11034800
2000-03-22,KOSDAQ,2237.4,2395.7,2237.4,2326.4,,236652000,,,,,,,,,,0,11127000
2000-03-22,KOSPI,869.88,886.53,865.97,882.43,,296028000,3944930,309732992,76274704,,,,,,,393690,11127000
2000-03-23,KOSDAQ,2404.5,2432.7,2280.8,2319.6,,230632000,,,,,,,,,,0,11656000
2000-03-23,KOSPI,888.89,892.78,862.84,867.62,,254908000,3356010,304691008,74534304,,,,,,,391444,11656000
2000-03-24,KOSDAQ,2331,2346.9,2264.5,2326.8,,179600000,,,,,,,,,,0,11607900
2000-03-24,KOSPI,876.93,900.06,861.64,889.24,,281926016,3913620,311904992,82547696,,,,,,,393871,11607900
2000-03-25,KOSDAQ,,,,,,,,,,,,,,,,0,11805800
2000-03-25,KOSPI,,,,,,,,,,,,,,,,393602,11805800
2000-03-27,KOSDAQ,2326.2,2424.2,2304.3,2403.4,,200287008,,,,,,,,,,0,11632700
2000-03-27,KOSPI,893.13,893.13,876.52,886.71,,282360000,3725570,310585984,82262400,,,,,,,391224,11632700
2000-03-28,KOSDAQ,2418.3,2472.9,2385.8,2417.8,,190963008,,,,,,,,,,0,11526700
2000-03-28,KOSPI,886.51,902.76,882.22,891.29,,262748000,3794360,312027008,83141296,,,,,,,388962,11526700
2000-03-29,KOSDAQ,2379.2,2436.5,2313,2331.8,,187835008,,,,,,,,,,0,11235400
2000-03-29,KOSPI,886.69,913.35,881.52,908.51,,280750016,4200500,317583008,86906200,,,,,,,389385,11235400
2000-03-30,KOSDAQ,2238.6,2271.7,2204.4,2260.8,,143583008,,,,,,,,,,0,11284500
2000-03-30,KOSPI,905.59,909.51,889.23,889.95,,264076992,3783010,310854016,84095200,,,,,,,388191,11284500
2000-03-31,KOSDAQ,2196.2,2256.9,2176.4,2212.7,,143708992,,,,,,,,,,0,10813500
2000-03-31,KOSPI,872.02,885.74,860.52,860.94,,214731008,2846570,300939008,80745200,,,,,,,386661,10813500
2000-04-01,KOSDAQ,,,,,,,,,,,,,,,,0,10905000
2000-04-01,KOSPI,,,,,,,,,,,,,,,,386288,10905000
2000-04-03,KOSDAQ,2225.1,2251.7,2025.6,2044.3,,132713000,,,,,,,,,,0,11705000
2000-04-03,KOSPI,866.75,876.81,837.36,846.44,,209591008,2702720,295708992,81208704,,,,,,,383730,11705000
2000-04-04,KOSDAQ,1914,1944.6,1865.6,1934.7,,134796992,,,,,,,,,,0,11278400
2000-04-04,KOSPI,835.24,850.1,814.54,830.16,,203032000,2651830,289980000,79120400,,,,,,,382984,11278400
2000-04-06,KOSDAQ,1931.9,1989.3,1886.3,1913.1,,183364000,,,,,,,,,,0,11068600
2000-04-06,KOSPI,827.23,827.89,804.15,804.35,,172972992,2187540,281028000,76808000,,,,,,,377780,11068600
2000-04-07,KOSDAQ,1961.2,2073.7,1961.2,2059.7,,170890000,,,,,,,,,,0,10636900
2000-04-07,KOSPI,811.38,838.82,811.38,837.38,,205116000,2555760,292583008,81058400,,,,,,,374452,10636900
2000-04-08,KOSDAQ,,,,,,,,,,,,,,,,0,10743700
2000-04-08,KOSPI,,,,,,,,,,,,,,,,374123,10743700
2000-04-10,KOSDAQ,2188.9,2239.6,2182.8,2235.8,,163780992,,,,,,,,,,0,10897700
2000-04-10,KOSPI,861.72,880.41,851.3,870.17,,325320000,3586990,303988992,84059296,,,,,,,371059,10897700
2000-04-11,KOSDAQ,2121.8,2124.2,2040.1,2055.1,,136307008,,,,,,,,,,0,10673200
2000-04-11,KOSPI,864.65,864.65,839.82,855.05,,255140992,2591640,298905984,82886704,,,,,,,371001,10673200
2000-04-12,KOSDAQ,2041.4,2099.5,2006.1,2086.7,,166218000,,,,,,,,,,0,10423200
2000-04-12,KOSPI,841.16,853.61,834.75,837.01,,213511008,2333330,292889984,80902304,,,,,,,371799,10423200
2000-04-14,KOSDAQ,1971.5,2013.8,1933.4,1958.7,,131257000,,,,,,,,,,0,10556400
2000-04-14,KOSPI,808.46,816.07,793.74,800.89,,229816000,2563920,280884000,76581296,,,,,,,368773,10556400
2000-04-15,KOSDAQ,,,,,,,,,,,,,,,,0,10614300
2000-04-15,KOSPI,,,,,,,,,,,,,,,,368381,10614300
2000-04-17,KOSDAQ,1793.5,1793.5,1732.8,1735.4,,71250000,,,,,,,,,,0,11924400
2000-04-17,KOSPI,762.96,762.96,699.22,707.72,,287740992,2967820,248772992,67769296,,,,,,,367979,11924400
2000-04-18,KOSDAQ,1799.3,1861.6,1607.2,1669.9,,191380992,,,,,,,,,,0,11616100
2000-04-18,KOSPI,738.1,769.38,724.05,747.3,,273027008,3194870,262276992,72099200,,,,,,,367369,11616100
2000-04-19,KOSDAQ,1754.9,1774.8,1654.2,1696.6,,174686000,,,,,,,,,,0,12012200
2000-04-19,KOSPI,767.27,781.55,745.77,755.08,,292379008,3061260,265092992,72688600,,,,,,,355726,12012200
2000-04-20,KOSDAQ,1664.4,1691.6,1633.8,1686.8,,140847008,,,,,,,,,,0,11745300
2000-04-20,KOSPI,752.04,765.01,749.61,761.25,,204060992,1883420,267236000,73098896,,,,,,,354115,11745300
2000-04-21,KOSDAQ,1713.4,1817.1,1680.1,1792.5,,243547008,,,,,,,,,,0,11107900
2000-04-21,KOSPI,764.81,772.86,759.34,767.16,,202142000,1881390,269340992,73479696,,,,,,,354115,11107900
2000-04-22,KOSDAQ,,,,,,,,,,,,,,,,0,10950600
2000-04-22,KOSPI,,,,,,,,,,,,,,,,354044,10950600
2000-04-24,KOSDAQ,1804.8,1810.1,1701.7,1706,,185978000,,,,,,,,,,0,10743900
2000-04-24,KOSPI,767.05,770.72,746.16,747.58,,176656000,1673780,262822000,71512896,,,,,,,350795,10743900
2000-04-25,KOSDAQ,1657.1,1710.6,1630.7,1697.5,,151328000,,,,,,,,,,0,10562400
2000-04-25,KOSPI,738.56,742.15,730.43,737.2,,168480992,1679120,259263008,70255296,,,,,,,352221,10562400
2000-04-26,KOSDAQ,1766.4,1777.1,1652.7,1662,,169252992,,,,,,,,,,0,10720400
2000-04-26,KOSPI,751.89,760.21,712.42,713.23,,241942000,2644280,251243008,68543000,,,,,,,349134,10720400
2000-04-27,KOSDAQ,1624.4,1656,1563.5,1575.2,,131696000,,,,,,,,,,0,10496800
2000-04-27,KOSPI,699.29,710.7,688.36,692.07,,224444992,2611010,244130000,66318800,,,,,,,344819,10496800
2000-04-28,KOSDAQ,1601.4,1616.1,1528.2,1581.8,,134451008,,,,,,,,,,0,10076600
2000-04-28,KOSPI,698.06,727.26,698.06,725.39,,228152000,2721730,255334000,70779600,,,,,,,337776,10076600
2000-04-29,KOSDAQ,,,,,,,,,,,,,,,,0,10131800
2000-04-29,KOSPI,,,,,,,,,,,,,,,,337323,10131800
2000-05-02,KOSDAQ,1599.2,1689.7,1585.6,1667,,179490000,,,,,,,,,,0,9973390
2000-05-02,KOSPI,731.76,753.46,729.84,752.59,,195974000,2706550,264608000,73998600,,,,,,,334485,9973390
2000-05-03,KOSDAQ,1645,1671.7,1627.6,1655.8,,146436992,,,,,,,,,,0,9918470
2000-05-03,KOSPI,751.07,755.62,742.94,752.76,,179779008,2029350,264699008,73788200,,,,,,,333145,9918470
2000-05-04,KOSDAQ,1664,1717.6,1652.5,1692.7,,200055008,,,,,,,,,,0,9489660
2000-05-04,KOSPI,753.18,760.99,745.39,751.29,,190226000,2011230,264060000,73442496,,,,,,,332000,9489660
2000-05-06,KOSDAQ,,,,,,,,,,,,,,,,0,9462980
2000-05-06,KOSPI,,,,,,,,,,,,,,,,331596,9462980
2000-05-08,KOSDAQ,1752.6,1787.4,1731.2,1734.3,,221819008,,,,,,,,,,0,10414900
2000-05-08,KOSPI,759.15,778.46,759.15,770.24,,195512000,2249240,270454016,76132000,,,,,,,328555,10414900
2000-05-09,KOSDAQ,1720.3,1738.6,1685.2,1732.3,,210672000,,,,,,,,,,0,9991950
2000-05-09,KOSPI,768.01,771.51,758.89,760.85,,181011008,1744040,267400992,74985696,,,,,,,325728,9991950
2000-05-10,KOSDAQ,1725.7,1806.2,1724.2,1777.7,,237487008,,,,,,,,,,0,9485700
2000-05-10,KOSPI,757.36,764.64,753.73,759.51,,193571008,1661810,266991008,74928496,,,,,,,321277,9485700
2000-05-12,KOSDAQ,1792.1,1814.2,1769.1,1774.2,,253718000,,,,,,,,,,0,9678010
2000-05-12,KOSPI,762.8,763.01,737.07,740.3,,189058000,1822940,260366000,72501200,,,,,,,319257,9678010
2000-05-13,KOSDAQ,,,,,,,,,,,,,,,,0,9653620
2000-05-13,KOSPI,,,,,,,,,,,,,,,,318787,9653620
2000-05-15,KOSDAQ,1780.4,1782.2,1633.3,1657.9,,279607008,,,,,,,,,,0,9596610
2000-05-15,KOSPI,737.21,740.16,719.6,728.67,,193276000,1743730,256184992,72644496,,,,,,,315619,9596610
2000-05-16,KOSDAQ,1649.6,1651.6,1557.3,1614,,213624992,,,,,,,,,,0,9227830
2000-05-16,KOSPI,729.1,746.77,723.71,746.77,,172348000,1663440,262295008,75156304,,,,,,,312276,9227830
2000-05-17,KOSDAQ,1638.7,1659.2,1479.3,1500.3,,258854000,,,,,,,,,,0,10208700
2000-05-17,KOSPI,752.52,769.01,726.89,727.18,,219006000,2523950,255350000,74360496,,,,,,,312276,10208700
2000-05-18,KOSDAQ,1415.5,1415.5,1360.8,1363.7,,166278000,,,,,,,,,,0,9689000
2000-05-18,KOSPI,705.62,718.72,699,712.95,,201440000,1753480,250404000,73610600,,,,,,,306232,9689000
2000-05-19,KOSDAQ,1316.5,1363.4,1239.9,1350,,230438000,,,,,,,,,,0,9072240
2000-05-19,KOSPI,712.13,730.71,695.73,730.68,,196287008,1973790,259216992,75855600,,,,,,,295490,9072240
2000-05-20,KOSDAQ,,,,,,,,,,,,,,,,0,9043660
2000-05-20,KOSPI,,,,,,,,,,,,,,,,295135,9043660
2000-05-22,KOSDAQ,1302.5,1319.9,1212.5,1224.1,,172700992,,,,,,,,,,0,9125290
2000-05-22,KOSPI,715.55,718.3,688.58,691.61,,176624000,1570110,245343008,72322800,,,,,,,284424,9125290
2000-05-23,KOSDAQ,1170.6,1212.3,1140.3,1183.3,,197484992,,,,,,,,,,0,9284970
2000-05-23,KOSPI,674.03,694.44,674.03,679.76,,211387008,1797880,241259008,70460200,,,,,,,282639,9284970
2000-05-24,KOSDAQ,1146.9,1180.6,1102.5,1154.6,,215292000,,,,,,,,,,0,9197690
2000-05-24,KOSPI,669.21,689.55,643.97,674.95,,289351008,2416950,239502000,69460800,,,,,,,273678,9197690
2000-05-25,KOSDAQ,1198.4,1281.7,1198.4,1275.4,,194303008,,,,,,,,,,0,9362760
2000-05-25,KOSPI,696.69,708.59,685.18,699.53,,401992000,3884290,248339008,70759000,,,,,,,266242,9362760
2000-05-26,KOSDAQ,1264.6,1322,1221.3,1232.8,,264343008,,,,,,,,,,0,9001230
2000-05-26,KOSPI,690.54,693.1,656.66,656.66,,350449984,2539360,233548000,66639900,,,,,,,266373,9001230
2000-05-27,KOSDAQ,,,,,,,,,,,,,,,,0,9026120
2000-05-27,KOSPI,,,,,,,,,,,,,,,,266142,9026120
2000-05-29,KOSDAQ,1187.6,1273.5,1179,1227.8,,191474000,,,,,,,,,,0,9533080
2000-05-29,KOSPI,627.4,664.27,625.14,655.93,,309608992,2385940,233252000,66238300,,,,,,,265348,9533080
2000-05-30,KOSDAQ,1264.5,1311.9,1257.7,1305.8,,229532000,,,,,,,,,,0,9339170
2000-05-30,KOSPI,668.65,692.31,668.65,691.26,,389664992,2866430,245648992,69499904,,,,,,,259142,9339170
2000-05-31,KOSDAQ,1376.5,1445.5,1376.5,1441.5,,212508992,,,,,,,,,,0,9714320
2000-05-31,KOSPI,708.04,744.6,708.04,731.88,,503780992,4334910,259938000,73876496,,,,,,,257634,9714320
2000-06-01,KOSDAQ,1456.9,1517.1,1403.6,1468.4,,287017984,,,,,,,,,,0,9907620
2000-06-01,KOSPI,730.55,746.7,722.24,738.49,,314336000,2911230,262123008,75282096,,,,,,,262437,9907620
2000-06-02,KOSDAQ,1551.7,1574.5,1455.8,1489.9,,314804992,,,,,,,,,,0,9386190
2000-06-02,KOSPI,759.22,776.49,750.38,760.69,,430574016,3841560,269724992,78065296,,,,,,,259286,9386190
2000-06-03,KOSDAQ,,,,,,,,,,,,,,,,0,9409610
2000-06-03,KOSPI,,,,,,,,,,,,,,,,258927,9409610
2000-06-05,KOSDAQ,1553.1,1590.5,1551,1585.9,,274664000,,,,,,,,,,0,9849980
2000-06-05,KOSPI,778.48,799.34,778.48,794.21,,464376992,4067030,281376000,80867800,,,,,,,257117,9849980
2000-06-07,KOSDAQ,1581.7,1684,1556.7,1668.5,,330139008,,,,,,,,,,0,10273800
2000-06-07,KOSPI,798.23,822.98,792.71,822.54,,493503008,4945620,291313984,83118800,,,,,,,255303,10273800
2000-06-08,KOSDAQ,1724.7,1738.6,1647.4,1698.7,,318151008,,,,,,,,,,0,10715600
2000-06-08,KOSPI,825.56,842.13,795.99,800.11,,669049020,5819100,283691008,80780200,,,,,,,258775,10715600
2000-06-09,KOSDAQ,1681.2,1703.2,1615.4,1661.8,,234616992,,,,,,,,,,0,10492500
2000-06-09,KOSPI,800.28,836.82,790.43,836.4,,506777984,4859110,296350016,85986000,,,,,,,259403,10492500
2000-06-10,KOSDAQ,,,,,,,,,,,,,,,,0,10905600
2000-06-10,KOSPI,,,,,,,,,,,,,,,,259190,10905600
2000-06-12,KOSDAQ,1646.6,1687.3,1612.8,1666.1,,229288992,,,,,,,,,,0,11854200
2000-06-12,KOSPI,851.06,858.34,828.66,845.81,,516736992,4452650,299592000,87155296,,,,,,,256062,11854200
2000-06-13,KOSDAQ,1642.3,1681.2,1556.5,1560.1,,249684000,,,,,,,,,,0,11389600
2000-06-13,KOSPI,833.18,835.29,800.32,804.45,,426604000,3462370,285425984,83914600,,,,,,,258756,11389600
2000-06-14,KOSDAQ,1586.7,1623.3,1527,1547.6,,210718000,,,,,,,,,,0,10400700
2000-06-14,KOSPI,814.05,821.13,792.3,819.27,,438192992,3799430,290391008,86467200,,,,,,,264372,10400700
2000-06-15,KOSDAQ,1525.4,1545.7,1423,1434.2,,194195008,,,,,,,,,,0,10749200
2000-06-15,KOSPI,814.62,814.62,770.7,770.95,,380636992,2973220,273715008,81234000,,,,,,,261038,10749200
2000-06-16,KOSDAQ,1408.3,1509.9,1383.2,1468.7,,227564000,,,,,,,,,,0,10349500
2000-06-16,KOSPI,759.58,775.26,753.96,759.04,,317142016,2435160,269742016,79514496,,,,,,,262400,10349500
2000-06-17,KOSDAQ,,,,,,,,,,,,,,,,0,10375600
2000-06-17,KOSPI,,,,,,,,,,,,,,,,262204,10375600
2000-06-19,KOSDAQ,1446.2,1492.6,1423.7,1423.8,,223144992,,,,,,,,,,0,10357300
2000-06-19,KOSPI,748.47,777.13,744.9,755.38,,270286016,2177170,268776992,79762304,,,,,,,261480,10357300
2000-06-20,KOSDAQ,1462.6,1479.7,1424.3,1461.2,,224572992,,,,,,,,,,0,9931320
2000-06-20,KOSPI,772.98,785.32,764.98,785.32,,340771008,2613710,279160000,83605696,,,,,,,261587,9931320
2000-06-21,KOSDAQ,1495,1547.7,1486,1520.1,,261164992,,,,,,,,,,0,10162300
2000-06-21,KOSPI,793.67,799.44,780.68,781.87,,529238016,3675900,278011008,83060800,,,,,,,260105,10162300
2000-06-22,KOSDAQ,1545.9,1558.9,1483,1506.9,,243938000,,,,,,,,,,0,10196900
2000-06-22,KOSPI,795.08,804.2,771.06,782.24,,369638016,3008770,278216992,82820704,,,,,,,258893,10196900
2000-06-23,KOSDAQ,1472.6,1493.2,1466,1492,,197424000,,,,,,,,,,0,9907860
2000-06-23,KOSPI,772.18,778.94,768.29,778.94,,261847008,2004910,277110016,82360200,,,,,,,256269,9907860
2000-06-24,KOSDAQ,,,,,,,,,,,,,,,,0,10148600
2000-06-24,KOSPI,,,,,,,,,,,,,,,,256184,10148600
2000-06-26,KOSDAQ,1488.2,1561,1488.2,1557,,223012000,,,,,,,,,,0,10331800
2000-06-26,KOSPI,782.28,794.89,779.39,791.55,,286734016,2290800,281275008,83738896,,,,,,,253617,10331800
2000-06-27,KOSDAQ,1587.6,1596.9,1545.5,1557.8,,243463008,,,,,,,,,,0,10560400
2000-06-27,KOSPI,799.58,810.7,795.55,809.87,,465832992,3215650,287673984,85345200,,,,,,,254754,10560400
2000-06-28,KOSDAQ,1547.4,1586.6,1532.7,1559.9,,234446000,,,,,,,,,,0,10725200
2000-06-28,KOSPI,810.44,822.04,806.87,818.73,,500100992,3469000,290656992,86764400,,,,,,,256559,10725200
2000-06-29,KOSDAQ,1577.6,1583.6,1517.7,1535.7,,230643008,,,,,,,,,,0,10315200
2000-06-29,KOSPI,828.59,830.8,807.93,818.9,,338971008,3041000,290711008,86961296,,,,,,,258234,10315200
2000-06-30,KOSDAQ,1520.4,1538.7,1505.2,1518.6,,192499008,,,,,,,,,,0,9613520
2000-06-30,KOSPI,815.03,823.36,812.26,821.22,,462872992,2896270,291596992,86527904,,,,,,,257409,9613520
2000-07-01,KOSDAQ,,,,,,,,,,,,,,,,0,9713280
2000-07-01,KOSPI,,,,,,,,,,,,,,,,257339,9713280
2000-07-03,KOSDAQ,1511.7,1559.4,1511.7,1545.4,,181126000,,,,,,,,,,0,10122500
2000-07-03,KOSPI,824.83,836.53,824.83,835.21,,440790016,2889970,296376992,87722000,,,,,,,254551,10122500
2000-07-04,KOSDAQ,1545.8,1554.7,1509.9,1516.8,,196450000,,,,,,,,,,0,9777380
2000-07-04,KOSPI,840.2,841.52,818.47,818.53,,439140992,3275870,290622016,86206496,,,,,,,256034,9777380
2000-07-05,KOSDAQ,1492.2,1504.2,1372.9,1436.9,,231532992,,,,,,,,,,0,9648090
2000-07-05,KOSPI,818.4,830.4,810.1,830.4,,531940992,3279590,294740992,87522600,,,,,,,256849,9648090
2000-07-06,KOSDAQ,1397.6,1424.9,1367.6,1408.3,,200908000,,,,,,,,,,0,9687120
2000-07-06,KOSPI,822.76,840.91,818.24,837.63,,696035970,4837310,297312992,87859000,,,,,,,254715,9687120
2000-07-07,KOSDAQ,1420.4,1435.5,1399.7,1416.5,,185796992,,,,,,,,,,0,9536830
2000-07-07,KOSPI,841.5,851.62,837.84,841.74,,569846020,4494520,298604000,88414800,,,,,,,253989,9536830
2000-07-08,KOSDAQ,,,,,,,,,,,,,,,,0,9634810
2000-07-08,KOSPI,,,,,,,,,,,,,,,,253897,9634810
2000-07-10,KOSDAQ,1420,1441.2,1403.5,1420.8,,198671008,,,,,,,,,,0,10756500
2000-07-10,KOSPI,847.6,856.83,847.14,851.47,,532552992,4186810,301756000,89864096,,,,,,,254971,10756500
2000-07-11,KOSDAQ,1420.1,1428.2,1347.6,1359.5,,225236000,,,,,,,,,,0,10348300
2000-07-11,KOSPI,856.17,863.53,836.86,836.86,,849974020,5514960,296748992,88262600,,,,,,,257282,10348300
2000-07-12,KOSDAQ,1353.6,1395.4,1324.5,1390.2,,228912000,,,,,,,,,,0,10488100
2000-07-12,KOSPI,841.15,846.8,830.06,839.76,,466956992,3406700,297756992,89157600,,,,,,,259921,10488100
2000-07-13,KOSDAQ,1383.1,1397.9,1365.2,1368.7,,200486000,,,,,,,,,,0,10661400
2000-07-13,KOSPI,840.45,849.03,833.05,845.75,,477913984,3457240,300024992,90478704,,,,,,,259903,10661400
2000-07-14,KOSDAQ,1375,1386.5,1338.1,1351.7,,184568992,,,,,,,,,,0,10158200
2000-07-14,KOSPI,847.6,850.26,826.82,827.95,,366311008,2981220,294304000,88740704,,,,,,,259178,10158200
2000-07-15,KOSDAQ,,,,,,,,,,,,,,,,0,10017400
2000-07-15,KOSPI,,,,,,,,,,,,,,,,258904,10017400
2000-07-18,KOSDAQ,1355.6,1367.5,1305.9,1327.2,,168514000,,,,,,,,,,0,10281600
2000-07-18,KOSPI,822.3,829.19,806.88,812.33,,317068000,2175800,288689984,87617696,,,,,,,263382,10281600
2000-07-19,KOSDAQ,1307.2,1309.4,1237.8,1248.6,,175671008,,,,,,,,,,0,9928740
2000-07-19,KOSPI,806.75,806.75,787.58,797.3,,442795008,2815560,283551008,85562096,,,,,,,263526,9928740
2000-07-20,KOSDAQ,1218,1262,1167.3,1251.5,,217259008,,,,,,,,,,0,9860040
2000-07-20,KOSPI,786.22,791.41,774.47,778.9,,426307008,2634550,277198016,83093296,,,,,,,255116,9860040
2000-07-21,KOSDAQ,1267.8,1274.9,1239.1,1241.3,,183019008,,,,,,,,,,0,9726850
2000-07-21,KOSPI,785.98,789.85,771.5,783.06,,408137984,2757720,278768992,83564600,,,,,,,255130,9726850
2000-07-22,KOSDAQ,,,,,,,,,,,,,,,,0,9669070
2000-07-22,KOSPI,,,,,,,,,,,,,,,,254815,9669070
2000-07-24,KOSDAQ,1217.6,1229.2,1166.5,1169.1,,170423008,,,,,,,,,,0,10205000
2000-07-24,KOSPI,766.44,769.81,736.38,737.89,,393316000,2439480,263064992,78677504,,,,,,,257784,10205000
2000-07-25,KOSDAQ,1153.4,1177.2,1120.4,1172.7,,196671008,,,,,,,,,,0,9733970
2000-07-25,KOSPI,730.49,743.52,720.72,737.64,,352571008,2432080,263042000,78298000,,,,,,,259606,9733970
2000-07-26,KOSDAQ,1184.1,1201.6,1157.6,1182.3,,202003008,,,,,,,,,,0,9695000
2000-07-26,KOSPI,742.45,748.61,723.32,743.84,,333086016,2264990,265084992,79435200,,,,,,,254338,9695000
